transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description,month,day_of_week,is_weekend,flag_statistical_outlier,flag_isolation_forest,flag_possible_duplicate,any_flag
TXN01187,2025-12-22,Production,Office Supplies,Local Stationery Mart,8200.0,CC-PRO-1,EMP1014,Office Supplies - routine production expense,2025-12,Monday,False,False,False,False,False
TXN01106,2025-12-22,Production,IT Services & Software,TCS,58400.0,CC-PRO-1,EMP1003,IT Services & Software - routine production expense,2025-12,Monday,False,False,False,False,False
TXN00059,2025-12-22,Hse,Utilities,Municipal Water Dept,104200.0,CC-HSE-3,EMP1011,Utilities - routine hse expense,2025-12,Monday,False,False,False,False,False
TXN01643,2025-12-22,Finance,Fuel & POL,BPCL,123000.0,CC-FIN-1,EMP1040,Fuel & POL - routine finance expense,2025-12,Monday,False,False,False,False,False
TXN00673,2025-12-22,Hr,Utilities,Municipal Water Dept,56200.0,CC-HR-3,EMP1020,Utilities - routine hr expense,2025-12,Monday,False,False,False,False,False
TXN01134,2025-12-22,It,Fuel & POL,IndianOil Corp,138200.0,CC-IT-1,EMP1008,Fuel & POL - routine it expense,2025-12,Monday,False,False,False,False,False
TXN00175,2025-12-23,Hse,Utilities,State Electricity Board,172200.0,CC-HSE-1,EMP1035,Utilities - routine hse expense,2025-12,Tuesday,False,False,False,False,False
TXN00591,2025-12-23,Hr,Office Supplies,Staples India,8400.0,CC-HR-1,EMP1000,Office Supplies - routine hr expense,2025-12,Tuesday,False,False,False,False,False
TXN00244,2025-12-23,Procurement,Contractor Payment,Reliance Infra Services,958300.0,CC-PRO-3,EMP1025,Contractor Payment - routine procurement expense,2025-12,Tuesday,False,False,False,False,False
TXN00894,2025-12-23,Logistics,Travel & Conveyance,Local Taxi Union,42300.0,CC-LOG-2,EMP1035,Travel & Conveyance - routine logistics expense,2025-12,Tuesday,False,False,False,False,False
TXN01475,2025-12-23,Procurement,Contractor Payment,Tata Projects,1958400.0,CC-PRO-2,EMP1033,Contractor Payment - routine procurement expense,2025-12,Tuesday,False,False,True,False,True
TXN00362,2025-12-23,Production,Utilities,Municipal Water Dept,163000.0,CC-PRO-3,EMP1019,Utilities - routine production expense,2025-12,Tuesday,False,False,False,False,False
TXN00184,2025-12-23,Procurement,Office Supplies,Local Stationery Mart,11000.0,CC-PRO-3,EMP1047,Office Supplies - routine procurement expense,2025-12,Tuesday,False,False,False,False,False
TXN00192,2025-12-23,Procurement,Catering & Hospitality,Local Caterers Assoc,26400.0,CC-PRO-1,EMP1002,Catering & Hospitality - routine procurement expense,2025-12,Tuesday,False,False,False,False,False
TXN01359,2025-12-24,It,Travel & Conveyance,Local Taxi Union,42100.0,CC-IT-3,EMP1020,Travel & Conveyance - routine it expense,2025-12,Wednesday,False,False,False,False,False
TXN00717,2025-12-24,It,Office Supplies,Staples India,11000.0,CC-IT-3,EMP1035,Office Supplies - routine it expense,2025-12,Wednesday,False,False,False,False,False
TXN01770,2025-12-24,Drilling,Catering & Hospitality,Taj Catering Services,23600.0,CC-DRI-2,EMP1016,Catering & Hospitality - routine drilling expense,2025-12,Wednesday,False,False,False,False,False
TXN01765,2025-12-24,Procurement,Utilities,State Electricity Board,175400.0,CC-PRO-2,EMP1046,Utilities - routine procurement expense,2025-12,Wednesday,False,False,False,False,False
TXN00203,2025-12-24,Procurement,Catering & Hospitality,Local Caterers Assoc,40000.0,CC-PRO-2,EMP1023,Catering & Hospitality - routine procurement expense,2025-12,Wednesday,False,False,False,False,False
TXN01595,2025-12-24,Drilling,Fuel & POL,IndianOil Corp,244000.0,CC-DRI-1,EMP1030,Fuel & POL - routine drilling expense,2025-12,Wednesday,False,False,False,False,False
TXN01292,2025-12-24,Production,Contractor Payment,Local Contractor Pvt Ltd,1868300.0,CC-PRO-3,EMP1025,Contractor Payment - routine production expense,2025-12,Wednesday,False,False,True,False,True
TXN01152,2025-12-24,Hr,Catering & Hospitality,Local Caterers Assoc,26600.0,CC-HR-3,EMP1031,Catering & Hospitality - routine hr expense,2025-12,Wednesday,False,False,False,False,False
TXN01097,2025-12-24,Hse,Travel & Conveyance,Air India,10000.0,CC-HSE-3,EMP1031,Travel & Conveyance - routine hse expense,2025-12,Wednesday,False,False,False,False,False
TXN00349,2025-12-24,Logistics,Contractor Payment,Reliance Infra Services,337500.0,CC-LOG-1,EMP1017,Contractor Payment - routine logistics expense,2025-12,Wednesday,False,False,False,False,False
TXN01616,2025-12-24,Hse,Equipment Maintenance,Local Workshop Co,349700.0,CC-HSE-2,EMP1000,Equipment Maintenance - routine hse expense,2025-12,Wednesday,False,False,False,False,False
TXN00817,2025-12-24,Admin,Equipment Maintenance,Larsen & Toubro,559600.0,CC-ADM-1,EMP1030,Equipment Maintenance - routine admin expense,2025-12,Wednesday,False,False,False,False,False
TXN00869,2025-12-24,Admin,Utilities,State Electricity Board,172100.0,CC-ADM-1,EMP1026,Utilities - routine admin expense,2025-12,Wednesday,False,False,False,False,False
TXN00388,2025-12-25,Hse,Catering & Hospitality,Local Caterers Assoc,38000.0,CC-HSE-3,EMP1029,Catering & Hospitality - routine hse expense,2025-12,Thursday,False,False,False,False,False
TXN00076,2025-12-25,Procurement,Utilities,Municipal Water Dept,103400.0,CC-PRO-1,EMP1042,Utilities - routine procurement expense,2025-12,Thursday,False,False,False,False,False
TXN00566,2025-12-25,Logistics,Contractor Payment,Tata Projects,1051500.0,CC-LOG-2,EMP1007,Contractor Payment - routine logistics expense,2025-12,Thursday,False,False,False,False,False
TXN01645,2025-12-25,Finance,Catering & Hospitality,Taj Catering Services,13900.0,CC-FIN-3,EMP1045,Catering & Hospitality - routine finance expense,2025-12,Thursday,False,False,False,False,False
TXN01280,2025-12-25,Hse,IT Services & Software,Wipro,61000.0,CC-HSE-1,EMP1044,IT Services & Software - routine hse expense,2025-12,Thursday,False,False,False,False,False
TXN01379,2025-12-25,Admin,IT Services & Software,Local IT Vendor,294100.0,CC-ADM-3,EMP1018,IT Services & Software - routine admin expense,2025-12,Thursday,False,False,False,False,False
TXN00404,2025-12-25,Drilling,Travel & Conveyance,IRCTC,27600.0,CC-DRI-1,EMP1008,Travel & Conveyance - routine drilling expense,2025-12,Thursday,False,False,False,False,False
TXN00558,2025-12-26,Admin,Travel & Conveyance,IRCTC,38000.0,CC-ADM-2,EMP1047,Travel & Conveyance - routine admin expense,2025-12,Friday,False,False,False,False,False
TXN01457,2025-12-26,Maintenance,Fuel & POL,BPCL,110900.0,CC-MAI-1,EMP1018,Fuel & POL - routine maintenance expense,2025-12,Friday,False,False,False,False,False
TXN01121,2025-12-26,Maintenance,Utilities,Municipal Water Dept,47600.0,CC-MAI-3,EMP1017,Utilities - routine maintenance expense,2025-12,Friday,False,False,False,False,False
TXN01145,2025-12-26,Logistics,Training & Seminars,NIIT,19100.0,CC-LOG-3,EMP1036,Training & Seminars - routine logistics expense,2025-12,Friday,False,False,False,False,False
TXN00129,2025-12-26,Drilling,Equipment Maintenance,Local Workshop Co,232500.0,CC-DRI-2,EMP1028,Equipment Maintenance - routine drilling expense,2025-12,Friday,False,False,False,False,False
TXN01013,2025-12-26,Finance,Contractor Payment,Reliance Infra Services,1270000.0,CC-FIN-1,EMP1041,Contractor Payment - routine finance expense,2025-12,Friday,False,False,False,False,False
TXN00387,2025-12-26,Hr,Office Supplies,Staples India,2100.0,CC-HR-2,EMP1010,Office Supplies - routine hr expense,2025-12,Friday,False,False,False,False,False
TXN01390,2025-12-26,It,Equipment Maintenance,Larsen & Toubro,271300.0,CC-IT-2,EMP1041,Equipment Maintenance - routine it expense,2025-12,Friday,False,False,False,False,False
TXN00525,2025-12-27,It,Travel & Conveyance,Air India,33300.0,CC-IT-1,EMP1012,Travel & Conveyance - routine it expense,2025-12,Saturday,True,False,False,False,False
TXN00241,2025-12-27,Admin,Fuel & POL,BPCL,240800.0,CC-ADM-1,EMP1003,Fuel & POL - routine admin expense,2025-12,Saturday,True,False,False,False,False
TXN01441,2025-12-28,It,Travel & Conveyance,Air India,19400.0,CC-IT-2,EMP1036,Travel & Conveyance - routine it expense,2025-12,Sunday,True,False,False,False,False
TXN01105,2025-12-28,Procurement,Training & Seminars,Internal Training Cell,5500.0,CC-PRO-3,EMP1018,Training & Seminars - routine procurement expense,2025-12,Sunday,True,False,False,False,False
TXN00083,2025-12-28,Logistics,Training & Seminars,IIM Institute,66400.0,CC-LOG-1,EMP1027,Training & Seminars - routine logistics expense,2025-12,Sunday,True,False,False,False,False
TXN01051,2025-12-28,Logistics,Contractor Payment,Tata Projects,64600.0,CC-LOG-1,EMP1018,Contractor Payment - routine logistics expense,2025-12,Sunday,True,False,False,False,False
TXN00872,2025-12-28,Logistics,Equipment Maintenance,Larsen & Toubro,563300.0,CC-LOG-2,EMP1031,Equipment Maintenance - routine logistics expense,2025-12,Sunday,True,False,False,False,False
TXN00185,2025-12-28,Production,Training & Seminars,NIIT,35500.0,CC-PRO-3,EMP1034,Training & Seminars - routine production expense,2025-12,Sunday,True,False,False,False,False
TXN01130,2025-12-28,Finance,Catering & Hospitality,Taj Catering Services,28200.0,CC-FIN-2,EMP1006,Catering & Hospitality - routine finance expense,2025-12,Sunday,True,False,False,False,False
TXN00805,2025-12-28,Hr,Travel & Conveyance,Local Taxi Union,12900.0,CC-HR-1,EMP1030,Travel & Conveyance - routine hr expense,2025-12,Sunday,True,False,False,False,False
TXN01624,2025-12-29,Production,Utilities,Municipal Water Dept,89900.0,CC-PRO-3,EMP1044,Utilities - routine production expense,2025-12,Monday,False,False,False,False,False
TXN00110,2025-12-29,Finance,Fuel & POL,BPCL,219100.0,CC-FIN-1,EMP1014,Fuel & POL - routine finance expense,2025-12,Monday,False,False,False,False,False
TXN00229,2025-12-29,Hse,Fuel & POL,BPCL,228300.0,CC-HSE-1,EMP1016,Fuel & POL - routine hse expense,2025-12,Monday,False,False,False,False,False
TXN01566,2025-12-29,Production,Contractor Payment,Reliance Infra Services,247000.0,CC-PRO-2,EMP1016,Contractor Payment - routine production expense,2025-12,Monday,False,False,False,False,False
TXN01184,2025-12-29,Drilling,Training & Seminars,Internal Training Cell,32600.0,CC-DRI-3,EMP1013,Training & Seminars - routine drilling expense,2025-12,Monday,False,False,False,False,False
TXN00467,2025-12-29,Hr,Equipment Maintenance,BHEL,495700.0,CC-HR-3,EMP1030,Equipment Maintenance - routine hr expense,2025-12,Monday,False,False,False,False,False
TXN01664,2025-12-29,Finance,Office Supplies,Staples India,4400.0,CC-FIN-2,EMP1001,Office Supplies - routine finance expense,2025-12,Monday,False,False,False,False,False
TXN00612,2025-12-29,Production,Training & Seminars,IIM Institute,66600.0,CC-PRO-1,EMP1037,Training & Seminars - routine production expense,2025-12,Monday,False,False,False,False,False
TXN00650,2025-12-30,Hse,Office Supplies,Local Stationery Mart,6500.0,CC-HSE-1,EMP1041,Office Supplies - routine hse expense,2025-12,Tuesday,False,False,False,False,False
TXN01299,2025-12-31,Admin,Catering & Hospitality,Local Caterers Assoc,42400.0,CC-ADM-2,EMP1023,Catering & Hospitality - routine admin expense,2025-12,Wednesday,False,False,False,False,False
TXN00333,2025-12-31,Hse,Utilities,State Electricity Board,121500.0,CC-HSE-1,EMP1021,Utilities - routine hse expense,2025-12,Wednesday,False,False,False,False,False
TXN00397,2025-12-31,Maintenance,Catering & Hospitality,Local Caterers Assoc,58400.0,CC-MAI-1,EMP1027,Catering & Hospitality - routine maintenance expense,2025-12,Wednesday,False,False,False,False,False
TXN01162,2025-12-31,Production,IT Services & Software,Wipro,339300.0,CC-PRO-1,EMP1039,IT Services & Software - routine production expense,2025-12,Wednesday,False,False,False,False,False
TXN01776,2025-12-31,Hse,Travel & Conveyance,Local Taxi Union,41000.0,CC-HSE-2,EMP1033,Travel & Conveyance - routine hse expense,2025-12,Wednesday,False,False,False,False,False
TXN00925,2026-01-01,It,Contractor Payment,Local Contractor Pvt Ltd,1269700.0,CC-IT-1,EMP1003,Contractor Payment - routine it expense,2026-01,Thursday,False,False,False,False,False
TXN01655,2026-01-01,Maintenance,Training & Seminars,Internal Training Cell,22100.0,CC-MAI-2,EMP1018,Training & Seminars - routine maintenance expense,2026-01,Thursday,False,False,False,False,False
TXN01103,2026-01-01,Procurement,Training & Seminars,NIIT,11300.0,CC-PRO-2,EMP1049,Training & Seminars - routine procurement expense,2026-01,Thursday,False,False,False,False,False
TXN00918,2026-01-01,Admin,Equipment Maintenance,Larsen & Toubro,179700.0,CC-ADM-2,EMP1015,Equipment Maintenance - routine admin expense,2026-01,Thursday,False,False,False,False,False
TXN00941,2026-01-01,It,Travel & Conveyance,Air India,18300.0,CC-IT-1,EMP1021,Travel & Conveyance - routine it expense,2026-01,Thursday,False,False,False,False,False
TXN00672,2026-01-01,It,Equipment Maintenance,Schlumberger,531700.0,CC-IT-3,EMP1047,Equipment Maintenance - routine it expense,2026-01,Thursday,False,False,False,False,False
TXN00341,2026-01-02,Production,Fuel & POL,BPCL,62600.0,CC-PRO-3,EMP1015,Fuel & POL - routine production expense,2026-01,Friday,False,False,False,False,False
TXN00313,2026-01-02,Procurement,Office Supplies,Local Stationery Mart,9600.0,CC-PRO-2,EMP1038,Office Supplies - routine procurement expense,2026-01,Friday,False,False,False,False,False
TXN01578,2026-01-02,Procurement,Fuel & POL,IndianOil Corp,181700.0,CC-PRO-3,EMP1031,Fuel & POL - routine procurement expense,2026-01,Friday,False,False,False,False,False
TXN00181,2026-01-02,Procurement,Training & Seminars,Internal Training Cell,59400.0,CC-PRO-1,EMP1015,Training & Seminars - routine procurement expense,2026-01,Friday,False,False,False,False,False
TXN00223,2026-01-03,Production,Office Supplies,Local Stationery Mart,9400.0,CC-PRO-3,EMP1028,Office Supplies - routine production expense,2026-01,Saturday,True,False,False,False,False
TXN01671,2026-01-03,Hr,Travel & Conveyance,IRCTC,40000.0,CC-HR-2,EMP1047,Travel & Conveyance - routine hr expense,2026-01,Saturday,True,False,False,False,False
TXN01139,2026-01-03,Finance,Utilities,Municipal Water Dept,38600.0,CC-FIN-1,EMP1029,Utilities - routine finance expense,2026-01,Saturday,True,False,False,False,False
TXN01538,2026-01-03,Production,Fuel & POL,HPCL,47400.0,CC-PRO-1,EMP1014,Fuel & POL - routine production expense,2026-01,Saturday,True,False,False,False,False
TXN00061,2026-01-03,Admin,Travel & Conveyance,IRCTC,22100.0,CC-ADM-1,EMP1038,Travel & Conveyance - routine admin expense,2026-01,Saturday,True,False,False,False,False
TXN00782,2026-01-03,Procurement,IT Services & Software,Local IT Vendor,289600.0,CC-PRO-3,EMP1009,IT Services & Software - routine procurement expense,2026-01,Saturday,True,False,False,False,False
TXN00357,2026-01-03,Hr,IT Services & Software,TCS,59800.0,CC-HR-1,EMP1035,IT Services & Software - routine hr expense,2026-01,Saturday,True,False,False,False,False
TXN00340,2026-01-03,Admin,Catering & Hospitality,Taj Catering Services,32400.0,CC-ADM-2,EMP1011,Catering & Hospitality - routine admin expense,2026-01,Saturday,True,False,False,False,False
TXN01161,2026-01-04,Drilling,Equipment Maintenance,Larsen & Toubro,326600.0,CC-DRI-3,EMP1031,Equipment Maintenance - routine drilling expense,2026-01,Sunday,True,False,False,False,False
TXN01076,2026-01-04,Production,IT Services & Software,Local IT Vendor,241100.0,CC-PRO-2,EMP1005,IT Services & Software - routine production expense,2026-01,Sunday,True,False,False,False,False
TXN00572,2026-01-04,Drilling,IT Services & Software,Local IT Vendor,324900.0,CC-DRI-2,EMP1037,IT Services & Software - routine drilling expense,2026-01,Sunday,True,False,False,False,False
TXN00972,2026-01-04,Hse,Office Supplies,Local Stationery Mart,2700.0,CC-HSE-3,EMP1017,Office Supplies - routine hse expense,2026-01,Sunday,True,False,False,False,False
TXN00871,2026-01-05,Admin,Utilities,Municipal Water Dept,141800.0,CC-ADM-3,EMP1022,Utilities - routine admin expense,2026-01,Monday,False,False,False,False,False
TXN01236,2026-01-05,Procurement,IT Services & Software,Local IT Vendor,247900.0,CC-PRO-1,EMP1009,IT Services & Software - routine procurement expense,2026-01,Monday,False,False,False,False,False
TXN00260,2026-01-05,Finance,Equipment Maintenance,Larsen & Toubro,499900.0,CC-FIN-3,EMP1007,Equipment Maintenance - routine finance expense,2026-01,Monday,False,False,False,False,False
TXN01685,2026-01-06,Maintenance,Utilities,State Electricity Board,162400.0,CC-MAI-2,EMP1037,Utilities - routine maintenance expense,2026-01,Tuesday,False,False,False,False,False
TXN00017,2026-01-06,Logistics,Contractor Payment,Reliance Infra Services,1457400.0,CC-LOG-3,EMP1026,Contractor Payment - routine logistics expense,2026-01,Tuesday,False,False,False,False,False
TXN00656,2026-01-07,Admin,Contractor Payment,Local Contractor Pvt Ltd,1825700.0,CC-ADM-1,EMP1022,Contractor Payment - routine admin expense,2026-01,Wednesday,False,False,True,False,True
TXN00286,2026-01-07,Logistics,Travel & Conveyance,Air India,16200.0,CC-LOG-1,EMP1032,Travel & Conveyance - routine logistics expense,2026-01,Wednesday,False,False,False,False,False
TXN00691,2026-01-07,Maintenance,Utilities,Municipal Water Dept,50700.0,CC-MAI-3,EMP1043,Utilities - routine maintenance expense,2026-01,Wednesday,False,False,False,False,False
TXN01116,2026-01-07,It,Office Supplies,Local Stationery Mart,3300.0,CC-IT-1,EMP1033,Office Supplies - routine it expense,2026-01,Wednesday,False,False,False,False,False
TXN01656,2026-01-07,Logistics,Catering & Hospitality,Taj Catering Services,9500.0,CC-LOG-3,EMP1002,Catering & Hospitality - routine logistics expense,2026-01,Wednesday,False,False,False,False,False
TXN00009,2026-01-08,Production,IT Services & Software,Wipro,200900.0,CC-PRO-2,EMP1009,IT Services & Software - routine production expense,2026-01,Thursday,False,False,False,False,False
TXN01603,2026-01-08,Hr,Catering & Hospitality,Local Caterers Assoc,2700.0,CC-HR-1,EMP1020,Catering & Hospitality - routine hr expense,2026-01,Thursday,False,False,False,False,False
TXN01334,2026-01-08,Admin,Catering & Hospitality,Local Caterers Assoc,4000.0,CC-ADM-1,EMP1013,Catering & Hospitality - routine admin expense,2026-01,Thursday,False,False,False,False,False
TXN00821,2026-01-10,Admin,Training & Seminars,Internal Training Cell,9400.0,CC-ADM-3,EMP1030,Training & Seminars - routine admin expense,2026-01,Saturday,True,False,False,False,False
TXN01727,2026-01-10,Logistics,Utilities,Municipal Water Dept,37600.0,CC-LOG-1,EMP1028,Utilities - routine logistics expense,2026-01,Saturday,True,False,False,False,False
TXN01016,2026-01-10,Procurement,IT Services & Software,TCS,116200.0,CC-PRO-2,EMP1017,IT Services & Software - routine procurement expense,2026-01,Saturday,True,False,False,False,False
TXN00507,2026-01-11,Admin,IT Services & Software,Local IT Vendor,9200.0,CC-ADM-2,EMP1042,IT Services & Software - routine admin expense,2026-01,Sunday,True,False,False,False,False
TXN01495,2026-01-11,Procurement,Training & Seminars,Internal Training Cell,28800.0,CC-PRO-3,EMP1047,Training & Seminars - routine procurement expense,2026-01,Sunday,True,False,False,False,False
TXN01514,2026-01-11,Drilling,Fuel & POL,BPCL,246500.0,CC-DRI-3,EMP1014,Fuel & POL - routine drilling expense,2026-01,Sunday,True,False,False,False,False
TXNOS010,2026-01-11,Maintenance,Equipment Maintenance,Local Workshop Co,457400.0,CC-MAI-1,EMP1012,Equipment Maintenance - recurring high-cost vendor,2026-01,Sunday,True,False,False,False,False
TXN00570,2026-01-11,Procurement,Travel & Conveyance,Air India,29700.0,CC-PRO-2,EMP1033,Travel & Conveyance - routine procurement expense,2026-01,Sunday,True,False,False,False,False
TXN00648,2026-01-11,Hr,Training & Seminars,Internal Training Cell,47000.0,CC-HR-3,EMP1009,Training & Seminars - routine hr expense,2026-01,Sunday,True,False,False,False,False
TXN00614,2026-01-11,Procurement,Fuel & POL,HPCL,20300.0,CC-PRO-3,EMP1029,Fuel & POL - routine procurement expense,2026-01,Sunday,True,False,False,False,False
TXN00703,2026-01-11,Hse,Contractor Payment,Tata Projects,308200.0,CC-HSE-3,EMP1012,Contractor Payment - routine hse expense,2026-01,Sunday,True,False,False,False,False
TXN01363,2026-01-12,Production,Office Supplies,Staples India,8200.0,CC-PRO-3,EMP1032,Office Supplies - routine production expense,2026-01,Monday,False,False,False,False,False
TXN00973,2026-01-12,Admin,Equipment Maintenance,BHEL,317300.0,CC-ADM-3,EMP1040,Equipment Maintenance - routine admin expense,2026-01,Monday,False,False,False,False,False
TXN01494,2026-01-12,Admin,IT Services & Software,TCS,282100.0,CC-ADM-3,EMP1003,IT Services & Software - routine admin expense,2026-01,Monday,False,False,False,False,False
TXN00146,2026-01-12,It,Catering & Hospitality,Local Caterers Assoc,21400.0,CC-IT-2,EMP1040,Catering & Hospitality - routine it expense,2026-01,Monday,False,False,False,False,False
TXN00298,2026-01-12,Maintenance,Travel & Conveyance,Air India,23900.0,CC-MAI-3,EMP1021,Travel & Conveyance - routine maintenance expense,2026-01,Monday,False,False,False,False,False
TXN00370,2026-01-12,Finance,Contractor Payment,Reliance Infra Services,1511100.0,CC-FIN-2,EMP1009,Contractor Payment - routine finance expense,2026-01,Monday,False,False,False,False,False
TXN01763,2026-01-12,Maintenance,Utilities,State Electricity Board,134000.0,CC-MAI-2,EMP1041,Utilities - routine maintenance expense,2026-01,Monday,False,False,False,False,False
TXN01500,2026-01-13,Hr,Travel & Conveyance,Air India,29800.0,CC-HR-2,EMP1006,Travel & Conveyance - routine hr expense,2026-01,Tuesday,False,False,False,False,False
TXN01210,2026-01-13,Maintenance,Equipment Maintenance,Local Workshop Co,109300.0,CC-MAI-3,EMP1038,Equipment Maintenance - routine maintenance expense,2026-01,Tuesday,False,False,False,False,False
TXN00188,2026-01-13,It,Utilities,State Electricity Board,146700.0,CC-IT-1,EMP1012,Utilities - routine it expense,2026-01,Tuesday,False,False,False,False,False
TXN00407,2026-01-13,It,Training & Seminars,IIM Institute,51600.0,CC-IT-3,EMP1003,Training & Seminars - routine it expense,2026-01,Tuesday,False,False,False,False,False
TXN00887,2026-01-14,Finance,Fuel & POL,HPCL,210700.0,CC-FIN-1,EMP1006,Fuel & POL - routine finance expense,2026-01,Wednesday,False,False,False,False,False
TXN01214,2026-01-14,Production,Contractor Payment,Tata Projects,175800.0,CC-PRO-1,EMP1013,Contractor Payment - routine production expense,2026-01,Wednesday,False,False,False,False,False
TXN00454,2026-01-14,Hr,Training & Seminars,Internal Training Cell,19200.0,CC-HR-3,EMP1018,Training & Seminars - routine hr expense,2026-01,Wednesday,False,False,False,False,False
TXN01294,2026-01-15,It,Utilities,State Electricity Board,79100.0,CC-IT-2,EMP1022,Utilities - routine it expense,2026-01,Thursday,False,False,False,False,False
TXN01633,2026-01-15,Drilling,Travel & Conveyance,Air India,35300.0,CC-DRI-3,EMP1049,Travel & Conveyance - routine drilling expense,2026-01,Thursday,False,False,False,False,False
TXN00579,2026-01-15,Hse,Contractor Payment,Local Contractor Pvt Ltd,428000.0,CC-HSE-3,EMP1016,Contractor Payment - routine hse expense,2026-01,Thursday,False,False,False,False,False
TXN00753,2026-01-15,Procurement,Catering & Hospitality,Taj Catering Services,19800.0,CC-PRO-3,EMP1018,Catering & Hospitality - routine procurement expense,2026-01,Thursday,False,False,False,False,False
TXN00794,2026-01-16,Production,Office Supplies,Staples India,1100.0,CC-PRO-2,EMP1009,Office Supplies - routine production expense,2026-01,Friday,False,False,False,False,False
TXN01652,2026-01-16,Admin,Travel & Conveyance,Local Taxi Union,21300.0,CC-ADM-2,EMP1019,Travel & Conveyance - routine admin expense,2026-01,Friday,False,False,False,False,False
TXN01241,2026-01-17,It,Contractor Payment,Local Contractor Pvt Ltd,744700.0,CC-IT-3,EMP1008,Contractor Payment - routine it expense,2026-01,Saturday,True,False,False,False,False
TXN01625,2026-01-18,Procurement,Office Supplies,Staples India,5100.0,CC-PRO-3,EMP1020,Office Supplies - routine procurement expense,2026-01,Sunday,True,False,False,False,False
TXN00594,2026-01-18,Hr,Contractor Payment,Local Contractor Pvt Ltd,197600.0,CC-HR-3,EMP1047,Contractor Payment - routine hr expense,2026-01,Sunday,True,False,False,False,False
TXN01255,2026-01-18,It,Training & Seminars,NIIT,5400.0,CC-IT-1,EMP1021,Training & Seminars - routine it expense,2026-01,Sunday,True,False,False,False,False
TXN01083,2026-01-18,Finance,IT Services & Software,Local IT Vendor,251200.0,CC-FIN-2,EMP1006,IT Services & Software - routine finance expense,2026-01,Sunday,True,False,False,False,False
TXN01201,2026-01-18,Admin,Contractor Payment,Tata Projects,1590800.0,CC-ADM-2,EMP1031,Contractor Payment - routine admin expense,2026-01,Sunday,True,False,True,False,True
TXN01675,2026-01-18,Maintenance,IT Services & Software,TCS,71900.0,CC-MAI-2,EMP1013,IT Services & Software - routine maintenance expense,2026-01,Sunday,True,False,False,False,False
TXN01364,2026-01-19,Hse,Equipment Maintenance,Larsen & Toubro,404800.0,CC-HSE-2,EMP1042,Equipment Maintenance - routine hse expense,2026-01,Monday,False,False,False,False,False
TXN00449,2026-01-19,It,Contractor Payment,Local Contractor Pvt Ltd,1540800.0,CC-IT-3,EMP1047,Contractor Payment - routine it expense,2026-01,Monday,False,False,False,False,False
TXN00100,2026-01-19,Production,Utilities,State Electricity Board,143400.0,CC-PRO-3,EMP1037,Utilities - routine production expense,2026-01,Monday,False,False,False,False,False
TXN00707,2026-01-19,Logistics,Catering & Hospitality,Taj Catering Services,24800.0,CC-LOG-1,EMP1013,Catering & Hospitality - routine logistics expense,2026-01,Monday,False,False,False,False,False
TXN01303,2026-01-19,Hse,IT Services & Software,TCS,236100.0,CC-HSE-2,EMP1036,IT Services & Software - routine hse expense,2026-01,Monday,False,False,False,False,False
TXN01442,2026-01-19,Logistics,Travel & Conveyance,IRCTC,35300.0,CC-LOG-2,EMP1041,Travel & Conveyance - routine logistics expense,2026-01,Monday,False,False,False,False,False
TXN01599,2026-01-20,Hse,Travel & Conveyance,IRCTC,39100.0,CC-HSE-1,EMP1021,Travel & Conveyance - routine hse expense,2026-01,Tuesday,False,False,False,False,False
TXN00687,2026-01-20,Finance,IT Services & Software,Microsoft India,81300.0,CC-FIN-2,EMP1026,IT Services & Software - routine finance expense,2026-01,Tuesday,False,False,False,False,False
TXN00049,2026-01-20,Admin,Utilities,State Electricity Board,60400.0,CC-ADM-1,EMP1023,Utilities - routine admin expense,2026-01,Tuesday,False,False,False,False,False
TXN01362,2026-01-20,Maintenance,Equipment Maintenance,Larsen & Toubro,77600.0,CC-MAI-3,EMP1024,Equipment Maintenance - routine maintenance expense,2026-01,Tuesday,False,False,False,False,False
TXN01546,2026-01-20,Maintenance,IT Services & Software,TCS,17000.0,CC-MAI-3,EMP1018,IT Services & Software - routine maintenance expense,2026-01,Tuesday,False,False,False,False,False
TXN01419,2026-01-21,Hr,Fuel & POL,HPCL,87700.0,CC-HR-3,EMP1015,Fuel & POL - routine hr expense,2026-01,Wednesday,False,False,False,False,False
TXN00271,2026-01-21,Logistics,Travel & Conveyance,Local Taxi Union,18700.0,CC-LOG-2,EMP1043,Travel & Conveyance - routine logistics expense,2026-01,Wednesday,False,False,False,False,False
TXN00746,2026-01-21,Hse,Contractor Payment,Reliance Infra Services,1053200.0,CC-HSE-3,EMP1021,Contractor Payment - routine hse expense,2026-01,Wednesday,False,False,False,False,False
TXN01764,2026-01-22,Drilling,Office Supplies,Staples India,1800.0,CC-DRI-1,EMP1049,Office Supplies - routine drilling expense,2026-01,Thursday,False,False,False,False,False
TXN00852,2026-01-22,Logistics,IT Services & Software,TCS,260000.0,CC-LOG-1,EMP1014,IT Services & Software - routine logistics expense,2026-01,Thursday,False,False,False,False,False
TXN01405,2026-01-22,Production,Catering & Hospitality,Taj Catering Services,13600.0,CC-PRO-2,EMP1037,Catering & Hospitality - routine production expense,2026-01,Thursday,False,False,False,False,False
